Tracker ID: 1, Class: spoon,  Coordinates: (426, 570, 592, 629), Centroids: 509.0
Tracker ID: 4, Class: person,  Coordinates: (478, 163, 858, 636), Centroids: 668.0
Tracker ID: 4, Class: person,  Coordinates: (478, 163, 858, 636), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 598, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (478, 163, 858, 636), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 598, 629), Centroids: 500.0
Tracker ID: 29, Class: knife,  Coordinates: (349, 506, 536, 550), Centroids: 442.5
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 858, 636), Centroids: 668.5
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 858, 636), Centroids: 668.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 598, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 857, 636), Centroids: 668.0
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 857, 636), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 598, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 857, 636), Centroids: 668.0
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 857, 636), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 598, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (479, 163, 857, 636), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 598, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (344, 502, 534, 554), Centroids: 439.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (340, 502, 535, 556), Centroids: 437.5
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 858, 638), Centroids: 668.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (339, 503, 535, 557), Centroids: 437.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 856, 637), Centroids: 667.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 856, 637), Centroids: 667.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (478, 162, 856, 637), Centroids: 667.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 628), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (338, 501, 541, 557), Centroids: 439.5
Tracker ID: 4, Class: person,  Coordinates: (482, 162, 860, 638), Centroids: 671.0
Tracker ID: 4, Class: person,  Coordinates: (482, 162, 860, 638), Centroids: 671.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (482, 162, 860, 638), Centroids: 671.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 501, 543, 558), Centroids: 441.5
Tracker ID: 4, Class: person,  Coordinates: (483, 162, 861, 638), Centroids: 672.0
Tracker ID: 4, Class: person,  Coordinates: (483, 162, 861, 638), Centroids: 672.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (483, 162, 861, 638), Centroids: 672.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 501, 542, 558), Centroids: 441.0
Tracker ID: 4, Class: person,  Coordinates: (490, 162, 865, 639), Centroids: 677.5
Tracker ID: 4, Class: person,  Coordinates: (490, 162, 865, 639), Centroids: 677.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (490, 162, 865, 639), Centroids: 677.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 501, 541, 558), Centroids: 440.5
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 866, 639), Centroids: 679.5
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 866, 639), Centroids: 679.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 599, 628), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (493, 162, 866, 639), Centroids: 679.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 599, 628), Centroids: 500.0
Tracker ID: 30, Class: knife,  Coordinates: (340, 501, 540, 558), Centroids: 440.0
Tracker ID: 4, Class: person,  Coordinates: (495, 162, 866, 639), Centroids: 680.5
Tracker ID: 4, Class: person,  Coordinates: (495, 162, 866, 639), Centroids: 680.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 599, 628), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (495, 162, 866, 639), Centroids: 680.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 599, 628), Centroids: 500.0
Tracker ID: 28, Class: knife,  Coordinates: (361, 581, 601, 630), Centroids: 481.0
Tracker ID: 4, Class: person,  Coordinates: (495, 162, 866, 639), Centroids: 680.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 599, 628), Centroids: 500.0
Tracker ID: 28, Class: knife,  Coordinates: (361, 581, 601, 630), Centroids: 481.0
Tracker ID: 30, Class: knife,  Coordinates: (338, 501, 536, 558), Centroids: 437.0
Tracker ID: 4, Class: person,  Coordinates: (496, 160, 866, 640), Centroids: 681.0
Tracker ID: 4, Class: person,  Coordinates: (496, 160, 866, 640), Centroids: 681.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 600, 631), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (496, 160, 866, 640), Centroids: 681.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 600, 631), Centroids: 480.0
Tracker ID: 30, Class: knife,  Coordinates: (338, 501, 535, 558), Centroids: 436.5
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 865, 639), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 865, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 583, 600, 632), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (499, 162, 865, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 583, 600, 632), Centroids: 480.0
Tracker ID: 30, Class: knife,  Coordinates: (338, 501, 534, 558), Centroids: 436.0
Tracker ID: 4, Class: person,  Coordinates: (500, 162, 864, 639), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (500, 162, 864, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 583, 600, 632), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (500, 162, 864, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 583, 600, 632), Centroids: 480.0
Tracker ID: 30, Class: knife,  Coordinates: (338, 501, 533, 558), Centroids: 435.5
Tracker ID: 4, Class: person,  Coordinates: (501, 162, 863, 639), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (501, 162, 863, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (363, 583, 599, 631), Centroids: 481.0
Tracker ID: 4, Class: person,  Coordinates: (501, 162, 863, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (363, 583, 599, 631), Centroids: 481.0
Tracker ID: 30, Class: knife,  Coordinates: (339, 501, 532, 558), Centroids: 435.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (363, 583, 599, 631), Centroids: 481.0
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (363, 583, 599, 631), Centroids: 481.0
Tracker ID: 30, Class: knife,  Coordinates: (339, 501, 532, 558), Centroids: 435.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 601, 631), Centroids: 480.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 862, 639), Centroids: 682.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 601, 631), Centroids: 480.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 502, 530, 558), Centroids: 435.0
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 861, 639), Centroids: 681.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 861, 639), Centroids: 681.5
Tracker ID: 28, Class: knife,  Coordinates: (361, 582, 598, 631), Centroids: 479.5
Tracker ID: 4, Class: person,  Coordinates: (502, 162, 861, 639), Centroids: 681.5
Tracker ID: 28, Class: knife,  Coordinates: (361, 582, 598, 631), Centroids: 479.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 502, 530, 558), Centroids: 435.0
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 861, 640), Centroids: 681.5
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 861, 640), Centroids: 681.5
Tracker ID: 28, Class: knife,  Coordinates: (361, 582, 598, 630), Centroids: 479.5
Tracker ID: 4, Class: person,  Coordinates: (502, 161, 861, 640), Centroids: 681.5
Tracker ID: 28, Class: knife,  Coordinates: (361, 582, 598, 630), Centroids: 479.5
Tracker ID: 30, Class: knife,  Coordinates: (340, 502, 529, 558), Centroids: 434.5
Tracker ID: 4, Class: person,  Coordinates: (501, 161, 859, 639), Centroids: 680.0
Tracker ID: 4, Class: person,  Coordinates: (501, 161, 859, 639), Centroids: 680.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 598, 630), Centroids: 479.0
Tracker ID: 4, Class: person,  Coordinates: (501, 161, 859, 639), Centroids: 680.0
Tracker ID: 28, Class: knife,  Coordinates: (360, 582, 598, 630), Centroids: 479.0
Tracker ID: 30, Class: knife,  Coordinates: (339, 502, 529, 558), Centroids: 434.0
Tracker ID: 4, Class: person,  Coordinates: (499, 164, 854, 637), Centroids: 676.5
Tracker ID: 4, Class: person,  Coordinates: (499, 164, 854, 637), Centroids: 676.5
Tracker ID: 28, Class: knife,  Coordinates: (359, 582, 600, 631), Centroids: 479.5
Tracker ID: 4, Class: person,  Coordinates: (492, 163, 849, 637), Centroids: 670.5
Tracker ID: 4, Class: person,  Coordinates: (492, 163, 849, 637), Centroids: 670.5
Tracker ID: 28, Class: knife,  Coordinates: (356, 582, 604, 632), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (490, 163, 848, 637), Centroids: 669.0
Tracker ID: 4, Class: person,  Coordinates: (490, 163, 848, 637), Centroids: 669.0
Tracker ID: 28, Class: knife,  Coordinates: (355, 582, 605, 633), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (491, 163, 851, 637), Centroids: 671.0
Tracker ID: 4, Class: person,  Coordinates: (491, 163, 851, 637), Centroids: 671.0
Tracker ID: 28, Class: knife,  Coordinates: (357, 583, 602, 632), Centroids: 479.5
Tracker ID: 4, Class: person,  Coordinates: (491, 163, 851, 637), Centroids: 671.0
Tracker ID: 4, Class: person,  Coordinates: (491, 163, 851, 637), Centroids: 671.0
Tracker ID: 28, Class: knife,  Coordinates: (358, 583, 601, 632), Centroids: 479.5
Tracker ID: 4, Class: person,  Coordinates: (462, 159, 834, 641), Centroids: 648.0
Tracker ID: 4, Class: person,  Coordinates: (462, 159, 834, 641), Centroids: 648.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 601, 630), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (462, 159, 834, 641), Centroids: 648.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 601, 630), Centroids: 502.0
Tracker ID: 28, Class: knife,  Coordinates: (358, 583, 602, 633), Centroids: 480.0
Tracker ID: 4, Class: person,  Coordinates: (445, 158, 827, 643), Centroids: 636.0
Tracker ID: 4, Class: person,  Coordinates: (445, 158, 827, 643), Centroids: 636.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (437, 158, 826, 643), Centroids: 631.5
Tracker ID: 4, Class: person,  Coordinates: (437, 158, 826, 643), Centroids: 631.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 631), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (418, 157, 816, 644), Centroids: 617.0
Tracker ID: 4, Class: person,  Coordinates: (418, 157, 816, 644), Centroids: 617.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 602, 631), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (405, 161, 809, 641), Centroids: 607.0
Tracker ID: 4, Class: person,  Coordinates: (405, 161, 809, 641), Centroids: 607.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 602, 630), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (398, 162, 810, 640), Centroids: 604.0
Tracker ID: 4, Class: person,  Coordinates: (398, 162, 810, 640), Centroids: 604.0
Tracker ID: 22, Class: spoon,  Coordinates: (406, 580, 601, 630), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (386, 160, 810, 642), Centroids: 598.0
Tracker ID: 4, Class: person,  Coordinates: (386, 160, 810, 642), Centroids: 598.0
Tracker ID: 22, Class: spoon,  Coordinates: (406, 580, 601, 630), Centroids: 503.5
Tracker ID: 4, Class: person,  Coordinates: (386, 160, 810, 642), Centroids: 598.0
Tracker ID: 22, Class: spoon,  Coordinates: (406, 580, 601, 630), Centroids: 503.5
Tracker ID: 28, Class: knife,  Coordinates: (355, 581, 598, 630), Centroids: 476.5
Tracker ID: 4, Class: person,  Coordinates: (369, 160, 805, 643), Centroids: 587.0
Tracker ID: 4, Class: person,  Coordinates: (369, 160, 805, 643), Centroids: 587.0
Tracker ID: 28, Class: knife,  Coordinates: (355, 581, 601, 630), Centroids: 478.0
Tracker ID: 4, Class: person,  Coordinates: (362, 161, 805, 642), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (362, 161, 805, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (406, 579, 598, 629), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (362, 161, 805, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (406, 579, 598, 629), Centroids: 502.0
Tracker ID: 28, Class: knife,  Coordinates: (355, 581, 601, 631), Centroids: 478.0
Tracker ID: 4, Class: person,  Coordinates: (357, 161, 808, 642), Centroids: 582.5
Tracker ID: 4, Class: person,  Coordinates: (357, 161, 808, 642), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 579, 599, 629), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (352, 159, 813, 643), Centroids: 582.5
Tracker ID: 4, Class: person,  Coordinates: (352, 159, 813, 643), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 579, 600, 628), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (349, 158, 817, 643), Centroids: 583.0
Tracker ID: 4, Class: person,  Coordinates: (349, 158, 817, 643), Centroids: 583.0
Tracker ID: 22, Class: spoon,  Coordinates: (405, 578, 600, 628), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (347, 158, 821, 644), Centroids: 584.0
Tracker ID: 4, Class: person,  Coordinates: (347, 158, 821, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 578, 600, 628), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (347, 158, 821, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 578, 600, 628), Centroids: 502.0
Tracker ID: 31, Class: scissors,  Coordinates: (164, 542, 385, 620), Centroids: 274.5
Tracker ID: 4, Class: person,  Coordinates: (344, 157, 824, 644), Centroids: 584.0
Tracker ID: 4, Class: person,  Coordinates: (344, 157, 824, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 601, 629), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (344, 157, 824, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (400, 578, 601, 629), Centroids: 500.5
Tracker ID: 31, Class: scissors,  Coordinates: (163, 547, 378, 622), Centroids: 270.5
Tracker ID: 4, Class: person,  Coordinates: (343, 157, 827, 644), Centroids: 585.0
Tracker ID: 4, Class: person,  Coordinates: (343, 157, 827, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 578, 601, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (343, 157, 827, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 578, 601, 629), Centroids: 500.0
Tracker ID: 31, Class: scissors,  Coordinates: (162, 548, 376, 623), Centroids: 269.0
Tracker ID: 4, Class: person,  Coordinates: (340, 156, 829, 644), Centroids: 584.5
Tracker ID: 4, Class: person,  Coordinates: (340, 156, 829, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 600, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (340, 156, 829, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 600, 629), Centroids: 501.0
Tracker ID: 31, Class: scissors,  Coordinates: (160, 546, 384, 625), Centroids: 272.0
Tracker ID: 4, Class: person,  Coordinates: (337, 156, 830, 644), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (337, 156, 830, 644), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 629), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (337, 156, 830, 644), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 578, 599, 629), Centroids: 500.5
Tracker ID: 31, Class: scissors,  Coordinates: (160, 545, 388, 625), Centroids: 274.0
Tracker ID: 4, Class: person,  Coordinates: (336, 156, 832, 644), Centroids: 584.0
Tracker ID: 4, Class: person,  Coordinates: (336, 156, 832, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 600, 629), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (336, 156, 832, 644), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 578, 600, 629), Centroids: 500.5
Tracker ID: 31, Class: scissors,  Coordinates: (163, 551, 379, 626), Centroids: 271.0
Tracker ID: 4, Class: person,  Coordinates: (336, 157, 834, 644), Centroids: 585.0
Tracker ID: 4, Class: person,  Coordinates: (336, 157, 834, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 578, 599, 629), Centroids: 499.0
Tracker ID: 4, Class: person,  Coordinates: (336, 157, 834, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 578, 599, 629), Centroids: 499.0
Tracker ID: 31, Class: scissors,  Coordinates: (163, 553, 377, 627), Centroids: 270.0
Tracker ID: 4, Class: person,  Coordinates: (335, 157, 835, 644), Centroids: 585.0
Tracker ID: 4, Class: person,  Coordinates: (335, 157, 835, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (387, 579, 593, 631), Centroids: 490.0
Tracker ID: 4, Class: person,  Coordinates: (333, 157, 836, 644), Centroids: 584.5
Tracker ID: 4, Class: person,  Coordinates: (333, 157, 836, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (394, 579, 600, 631), Centroids: 497.0
Tracker ID: 4, Class: person,  Coordinates: (333, 157, 836, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (394, 579, 600, 631), Centroids: 497.0
Tracker ID: 31, Class: scissors,  Coordinates: (160, 549, 390, 628), Centroids: 275.0
Tracker ID: 4, Class: person,  Coordinates: (331, 157, 836, 643), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (331, 157, 836, 643), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (398, 579, 603, 631), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (331, 157, 836, 643), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (398, 579, 603, 631), Centroids: 500.5
Tracker ID: 31, Class: scissors,  Coordinates: (156, 545, 401, 628), Centroids: 278.5
Tracker ID: 4, Class: person,  Coordinates: (330, 157, 838, 643), Centroids: 584.0
Tracker ID: 4, Class: person,  Coordinates: (330, 157, 838, 643), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 604, 631), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (330, 157, 838, 643), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (399, 579, 604, 631), Centroids: 501.5
Tracker ID: 31, Class: scissors,  Coordinates: (155, 544, 404, 628), Centroids: 279.5
Tracker ID: 4, Class: person,  Coordinates: (328, 157, 839, 643), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (328, 157, 839, 643), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 603, 630), Centroids: 502.5
Tracker ID: 4, Class: person,  Coordinates: (328, 157, 839, 643), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 579, 603, 630), Centroids: 502.5
Tracker ID: 31, Class: scissors,  Coordinates: (154, 538, 417, 626), Centroids: 285.5
Tracker ID: 4, Class: person,  Coordinates: (329, 159, 840, 644), Centroids: 584.5
Tracker ID: 4, Class: person,  Coordinates: (329, 159, 840, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 601, 629), Centroids: 502.0
Tracker ID: 4, Class: person,  Coordinates: (329, 159, 840, 644), Centroids: 584.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 601, 629), Centroids: 502.0
Tracker ID: 31, Class: scissors,  Coordinates: (159, 546, 397, 626), Centroids: 278.0
Tracker ID: 4, Class: person,  Coordinates: (329, 160, 841, 644), Centroids: 585.0
Tracker ID: 4, Class: person,  Coordinates: (329, 160, 841, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (329, 160, 841, 644), Centroids: 585.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 578, 599, 629), Centroids: 501.0
Tracker ID: 31, Class: scissors,  Coordinates: (160, 550, 389, 626), Centroids: 274.5
Tracker ID: 4, Class: person,  Coordinates: (330, 164, 841, 643), Centroids: 585.5
Tracker ID: 4, Class: person,  Coordinates: (330, 164, 841, 643), Centroids: 585.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 579, 597, 629), Centroids: 500.0
Tracker ID: 4, Class: person,  Coordinates: (330, 164, 841, 643), Centroids: 585.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 579, 597, 629), Centroids: 500.0
Tracker ID: 31, Class: scissors,  Coordinates: (160, 551, 389, 626), Centroids: 274.5
Tracker ID: 4, Class: person,  Coordinates: (326, 162, 841, 642), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (326, 162, 841, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (326, 162, 841, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (347, 502, 536, 559), Centroids: 441.5
Tracker ID: 4, Class: person,  Coordinates: (326, 162, 841, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (347, 502, 536, 559), Centroids: 441.5
Tracker ID: 31, Class: scissors,  Coordinates: (159, 552, 381, 626), Centroids: 270.0
Tracker ID: 4, Class: person,  Coordinates: (325, 162, 842, 642), Centroids: 583.5
Tracker ID: 4, Class: person,  Coordinates: (325, 162, 842, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (325, 162, 842, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (346, 502, 537, 559), Centroids: 441.5
Tracker ID: 4, Class: person,  Coordinates: (325, 162, 842, 642), Centroids: 583.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 579, 597, 628), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (346, 502, 537, 559), Centroids: 441.5
Tracker ID: 31, Class: scissors,  Coordinates: (159, 553, 379, 626), Centroids: 269.0
Tracker ID: 4, Class: person,  Coordinates: (323, 160, 845, 642), Centroids: 584.0
Tracker ID: 4, Class: person,  Coordinates: (323, 160, 845, 642), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (323, 160, 845, 642), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (346, 500, 538, 557), Centroids: 442.0
Tracker ID: 4, Class: person,  Coordinates: (323, 160, 845, 642), Centroids: 584.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (346, 500, 538, 557), Centroids: 442.0
Tracker ID: 31, Class: scissors,  Coordinates: (158, 552, 381, 626), Centroids: 269.5
Tracker ID: 4, Class: person,  Coordinates: (323, 162, 842, 640), Centroids: 582.5
Tracker ID: 4, Class: person,  Coordinates: (323, 162, 842, 640), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 597, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (323, 162, 842, 640), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 597, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 501, 537, 557), Centroids: 443.0
Tracker ID: 4, Class: person,  Coordinates: (323, 162, 842, 640), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (405, 580, 597, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 501, 537, 557), Centroids: 443.0
Tracker ID: 31, Class: scissors,  Coordinates: (159, 553, 380, 626), Centroids: 269.5
